ID,Smape,cpuTime
4882,0.353791195,0.14
4884,0.377544291,0.09
4885,0.1930733,0.11
4886,0.423141321,0.13
4887,0.238497083,0.08
4888,0.350045134,0.08
4889,0.290154128,0.11
4891,0.045138816,0.1
4892,0.169134422,0.1
4893,0.13973996,0.11
4894,0.229916116,0.11
4895,0.401703944,0.08
4896,0.280250194,0.09
4897,0.275141235,0.12
4901,0.355357391,0.11
4902,0.282589594,0.14
4903,0.131446218,0.1
4904,0.25943563,0.11
4905,0.032312751,0.12
4906,0.203701252,0.1
4907,0.167278764,0.19
4909,0.283243158,0.17
4910,0.269821332,0.31
4911,0.208909761,0.09
4913,0.163954094,0.11
4914,0.167491502,0.14
4915,0.350316537,0.19
4916,0.196613471,0.11
4917,0.240918124,0.12
4918,0.106267925,0.14
4919,0.230793178,0.1
4920,0.27000277,0.11
4922,0.219791077,0.11
4923,0.487999861,0.14
4924,0.153502924,0.11
4925,0.33861397,0.1
4926,0.171162807,0.08
4927,0.461368114,0.11
4930,0.462513159,0.1
4931,0.277839778,0.1
4932,0.31360033,0.09
4933,0.148236903,0.08
4934,0.165445796,0.09
4935,0.429999905,0.08
4936,0.27408824,0.09
4939,0.018833118,0.09
4940,0.451523986,0.09
4941,0.151640526,0.08
4942,0.086285957,0.09
4944,0.460882265,0.09
4946,0.171584023,0.09
4947,0.281514052,0.08
4948,0.174110245,0.12
4949,0.156200277,0.11
4950,0.149264395,0.11
4952,0.207179261,0.1
4953,0.385474857,0.09
4954,0.254600158,0.09
4955,0.639715204,0.11
4956,0.17438305,0.11
4957,0.338255203,0.1
4958,0.261070524,0.13
4959,0.211900752,0.13
4960,0.193009424,0.11
4961,0.086286284,0.09
4962,0.142887018,0.09
4963,0.030218177,0.13
4964,0.829125831,0.14
4965,0.251611921,0.13
4966,0.204764207,0.13
4967,0.065820926,0.05
4968,0.259512388,0.11
4969,0.234223087,0.12
4970,0.136835752,0.12
4973,0.214502348,0.11
4974,0.279055257,0.12
4976,0.569743491,0.12
4977,0.182587361,0.11
4980,0.133537474,0.11
4981,0.074513862,0.13
4982,0.215193865,0.15
4983,0.138872416,0.11
4984,0.100642716,0.14
4985,0.316555539,0.13
4986,0.065573986,0.09
4987,0.116319582,0.11
4988,0.184939271,0.09
4989,0.228484022,0.1
4990,0.17590113,0.13
4992,0.12600112,0.13
4993,0.200707067,0.09
4994,0.450491333,0.1
4995,0.546544303,0.09
4996,0.451423556,0.09
4997,0.116059934,0.1
5000,0.249329361,0.09
5001,0.167484834,0.1
5002,0.134294371,0.09
5003,0.384767565,0.11
5004,0.054920597,0.07
5005,0.121036928,0.09
5006,0.197068546,0.07
5007,0.478407902,0.08
5008,0.394645235,0.08
5009,0.389505485,0.09
5011,0.379965578,0.1
5012,0.130324172,0.09
5013,0.14132056,0.11
5014,0.101942878,0.11
5015,0.151624906,0.11
5016,0.19840142,0.11
5018,0.460453006,0.11
5019,0.161978458,0.09
5020,0.297822206,0.09
5021,0.331747099,0.08
5022,0.308761067,0.11
5023,0.154613737,0.1
5024,0.21289548,0.08
5025,0.329267061,0.08
5026,0.332073863,0.1
5027,0.300945962,0.1
5028,0.258368945,0.1
5030,0.436965672,0.07
5033,0.096245798,0.07
5034,0.276258951,0.11
5035,NA,0.08
5036,0.367323701,0.11
5037,0.244179329,0.11
5038,0.280388153,0.08
5039,0.248771589,0.09
5040,0.134838915,0.09
5041,0.244467045,0.1
5042,0.243967967,0.1
5043,0.547483279,0.09
5044,0.097446156,0.1
5045,0.099531756,0.09
5046,NA,0.09
5047,0.204482041,0.08
5048,0.307322371,0.11
5049,0.247538043,0.08
5050,0.208108957,0.11
5051,0.277647137,0.09
5052,0.352307687,0.09
5053,0.114943221,0.1
5055,0.280471165,0.07
5056,0.131105432,0.1
5057,0.14929562,0.1
5058,0.469646836,0.09
5059,0.17813291,0.08
5060,0.403799196,0.13
5061,0.361935176,0.11
5064,0.234297105,0.07
5065,0.308926317,0.07
5067,0.412836344,0.1
5068,0.69655871,0.09
5069,0.86956109,0.07
5070,0.16482517,0.09
5071,0.14053527,0.08
5072,0.087262546,0.1
5074,0.437186552,0.08
5075,0.044051662,0.09
5076,0.300438744,0.08
5077,0.262329936,0.08
5078,0.084994504,0.07
5079,0.077866953,0.09
5081,0.108729529,0.08
5082,0.20858977,0.08
5083,0.186146039,0.09
5084,0.399888461,0.11
5085,0.170943427,0.09
5086,0.350610498,0.08
5087,0.352331994,0.1
5088,0.285886565,0.1
5089,0.310787517,0.09
5090,0.21834991,0.11
5091,0.360851191,0.08
5092,0.032603127,0.08
5094,0.326233948,0.08
5095,0.175495883,0.09
5096,0.285281957,0.11
5098,0.18614158,0.08
5099,0.084806472,0.11
5101,0.302005846,0.1
5102,0.185773552,0.09
5103,0.164881639,0.13
5104,0.214571714,0.1
5105,0.222029391,0.11
5106,0.582237044,0.07
5107,0.083058511,0.07
5108,0.245648879,0.09
5109,0.060808822,0.08
5110,0.324095373,0.09
5112,0.162348646,0.09
5113,0.457846071,0.08
5114,0.202374561,0.09
5115,0.213216452,0.07
5116,0.262207751,0.1
5117,0.077561962,0.09
5119,0.11426581,0.11
5120,0.140933729,0.1
5121,0.205739271,0.13
5122,0.115358696,0.11
5123,0.062150877,0.09
5124,0.30245261,0.11
5125,0.332156369,0.1
5127,0.322822336,0.08
5129,0.30061177,0.13
5130,0.277715667,0.1
5131,0.294732375,0.09
5132,0.606172153,0.11
5135,0.385051168,0.08
5136,0.012173544,0.09
5137,0.163965195,0.12
5138,0.245527241,0.12
5139,0.368828808,0.09
5140,0.048824845,0.11
5142,0.262491762,0.08
5144,0.231229405,0.08
5145,0.210941161,0.09
5146,0.375891612,0.08
5147,0.364865613,0.09
5148,0.162595809,0.08
5149,0.225501938,0.1
5150,0.182410366,0.08
5151,0.122195188,0.09
5152,0.178764976,0.09
5153,0.158709472,0.08
5154,0.254706701,0.08
5155,0.47182874,0.09
5156,0.322159562,0.08
5157,0.178554415,0.11
5158,0.294037049,0.21
5159,0.240441349,0.11
5160,0.112019066,0.07
5161,0.219634604,0.09
5162,0.239455853,0.09
5164,0.112575309,0.1
5165,0.373635667,0.09
5166,0.172444576,0.09
5167,0.295076165,0.1
5169,0.063432955,0.09
5170,0.30210631,0.09
5171,0.164761215,0.08
5172,0.302511075,0.11
5173,0.252915435,0.1
5174,0.186064774,0.08
5175,0.055049687,0.1
5177,0.26073663,0.1
5178,0.195072398,0.08
5179,0.222515458,0.08
5180,0.240654753,0.1
5182,0.290691587,0.09
5183,0.14014777,0.1
5184,0.305450298,0.09
5185,0.212468568,0.09
5186,0.499839828,0.1
5187,0.349701192,0.09
5188,0.144102957,0.09
5189,0.145904647,0.09
5190,0.188154867,0.08
5191,0.293080415,0.07
5192,0.240097726,0.13
5193,0.137057799,0.09
5194,0.500335459,0.1
5195,0.497905059,0.1
5196,0.174833757,0.08
5198,0.453289916,0.09
5199,0.459909284,0.11
5200,0.172891629,0.07
5201,0.159764673,0.09
5203,0.396432853,0.07
5205,0.07953688,0.1
5206,0.197365716,0.1
5207,0.197550612,0.09
5208,0.273725601,0.11
5210,0.249729724,0.11
5212,0.20200028,0.1
5214,0.188882052,0.02
5215,0.100936095,0.08
5217,0.19787265,0.08
5218,0.183576132,0.08
5219,0.189502419,0.09
5220,0.304270316,0.1
5222,0.104905739,0.08
5223,0.20865766,0.07
5224,0.137525448,0.09
5225,0.311819877,0.09
5226,0.169098103,0.09
5227,0.227095833,0.09
5228,0.173736506,0.09
5229,1.448243982,0.09
5230,0.646609211,0.09
5232,0.27601314,0.1
5233,0.132368843,0.1
5234,0.175225134,0.08
5235,0.233329353,0.08
5236,0.184414982,0.11
5237,0.088159069,0.09
5238,0.296414339,0.1
5239,0.39959444,0.08
5240,0.099501598,0.1
5241,0.650343093,0.08
5242,0.039469232,0.1
5243,0.412498486,0.08
5244,0.177133095,0.09
5245,0.250374096,0.07
5246,0.466562157,0.09
5247,0.133378622,0.08
5248,0.253672504,0.08
5249,0.394236957,0.11
5251,0.22745129,0.09
5253,0.115970788,0.08
5254,0.344328437,0.08
5256,0.45983669,0.03
5257,0.203389817,0.1
5258,0.341990888,0.08
5259,0.1202756,0.1
5260,NA,0.14
5261,0.476415849,0.09
5262,0.414216327,0.1
5263,0.078993953,0.08
5265,0.51814486,0.08
5266,0.407778302,0.09
5269,0.546565756,0.08
5270,0.281237472,0.1
5271,0.217372103,0.14
5272,0.16484888,0.16
5273,0.146020834,0.11
5274,0.326918941,0.14
5275,0.201319955,0.2
5277,0.206831685,0.11
5278,0.194567216,0.14
5279,0.713178336,0.09
5280,0.312760177,0.11
5281,0.355884167,0.08
5283,0.282820648,0.13
5285,0.151270023,0.12
5287,NA,0.14
5288,0.281943651,0.47
5290,0.271004221,0.19
5291,0.169801351,0.14
5292,0.177997693,0.11
5294,0.337454734,0.09
5295,0.279059672,0.55
5296,0.14875228,0.21
5297,0.281437745,0.14
5298,1.056162628,0.27
5299,0.183626949,0.14
5300,0.084550772,0.11
5301,0.256685524,0.08
5305,0.167456611,0.12
5306,0.095376624,0.13
5307,0.23118848,0.1
5308,0.130189512,0.08
5309,0.283104689,0.08
5310,0.167822966,0.1
5311,0.172575689,0.08
5314,0.649294269,0.11
5315,0.125437781,0.09
5316,0.16582235,0.08
5317,0.238283567,0.1
5318,0.972293597,0.07
5319,0.195908688,0.08
5323,0.40256894,0.09
5324,0.261208898,0.08
5325,0.055097378,0.08
5326,0.096889165,0.08
5328,0.211429302,0.1
5330,0.367491786,0.09
5331,0.332663907,0.08
5332,0.483191767,0.08
5333,0.243624018,0.09
5334,0.335930151,0.08
5335,0.169764919,0.09
5336,0.097514079,0.07
5337,0.120880201,0.12
5338,0.261954574,0.12
5339,0.179393032,0.19
5340,0.242099704,0.09
5343,0.228526327,0.1
5344,0.354980137,0.08
5345,0.464667779,0.1
5346,0.148457338,0.11
5347,0.339494045,0.08
5348,0.183034768,0.11
5349,0.179545652,0.1
5350,0.240707949,0.09
5351,0.170663626,0.09
5352,0.68004403,0.09
5353,0.138168078,0.08
5354,0.185206122,0.09
5355,0.396131124,0.11
5356,NA,0.1
5357,NA,0.08
5358,0.232852967,0.11
5359,0.694542653,0.09
5360,0.542007263,0.09
5361,0.423128513,0.08
5362,0.191397174,0.1
5363,0.653712858,0.1
5364,0.271194806,0.09
5366,0.162468262,0.08
5367,0.167056546,0.09
5368,0.110657766,0.11
5369,0.124593574,0.08
5370,0.346337616,0.08
5372,0.322529751,0.11
5373,0.409397972,0.09
5374,0.182653372,0.1
5375,0.259080387,0.11
5376,0.181029062,0.1
5377,0.095323625,0.09
5378,0.154153021,0.09
5379,0.079865159,0.09
5380,0.156915787,0.08
5381,0.293601435,0.1
5382,0.2809363,0.1
5383,0.3714489,0.09
5385,0.174068813,0.1
5386,0.278169807,0.08
5387,0.835715389,0.08
5388,0.17492546,0.07
5389,0.173894785,0.13
5390,0.16012207,0.09
5391,0.106987421,0.09
5392,0.243425289,0.1
5394,0.279344966,0.08
5396,0.374702367,0.11
5397,0.221451701,0.12
5398,0.16320613,0.1
5399,0.339681976,0.11
5400,0.338061493,0.09
5401,0.307085323,0.09
5402,0.073277478,0.1
5403,0.224459842,0.09
5405,0.191000732,0.14
5406,0.171682911,0.08
5408,0.296103334,0.09
5409,0.366019435,0.1
5410,0.310105409,0.08
5411,0.063046557,0.09
5412,0.262521194,0.1
5413,0.112858842,0.1
5415,0.08449277,0.08
5417,0.224038683,0.08
5418,0.323152313,0.07
5420,0.130473601,0.09
5421,0.255442934,0.09
5422,0.056773475,0.09
5424,0.133750413,0.11
5425,0.188130599,0.08
5426,0.20133611,0.1
5428,0.214826903,0.08
5429,0.257176833,0.09
5430,0.251734402,0.09
5432,0.114307288,0.07
5433,0.233607153,0.09
5434,0.180449282,0.08
5435,0.322239047,0.1
5436,0.293822618,0.08
5437,0.518236441,0.08
5438,0.158244272,0.08
5439,0.28174591,0.1
5440,0.842056875,0.09
5441,0.133844471,0.09
5442,0.099921287,0.08
5443,0.128051263,0.1
5444,0.200972951,0.09
5446,0.198717152,0.08
5447,0.167728766,0.1
5448,0.293218006,0.08
5449,0.192407113,0.08
5450,0.538131647,0.08
5451,0.306798707,0.09
5452,0.290939276,0.07
5453,0.372246416,0.09
5454,0.2360448,0.1
5455,0.214957333,0.11
5456,0.50424685,0.03
5457,0.349012308,0.1
5458,0.31019512,0.11
5459,0.194536335,0.11
5460,0.179504295,0.09
5462,0.146536962,0.1
5463,0.155317039,0.11
5464,0.239733165,0.07
5465,0.127257843,0.1
5466,0.225068209,0.09
5467,0.07679519,0.08
5468,0.145091637,0.3
5469,0.363133402,0.09
5470,0.184725589,0.08
5471,0.32535063,0.08
5473,0.222695296,0.08
5476,0.1255595,0.1
5477,0.348428268,0.09
5479,0.52470764,0.09
5480,0.328446814,0.09
5481,0.349145235,0.08
5482,0.278260703,0.09
5484,0.450010413,0.09
5485,0.290054481,0.14
5486,0.077639039,0.07
5487,0.133544961,0.08
5488,0.267136795,0.08
5489,0.484864013,0.08
5490,0.223650723,0.08
5491,0.179362499,0.09
5492,0.06061011,0.1
5493,0.431854229,0.39
5495,0.142129633,0.11
5496,0.356901639,0.11
5497,0.079518455,0.08
5498,0.32107601,0.09
5499,0.39736998,0.09
5500,0.300042284,0.1
5501,0.446051149,0.1
5502,0.251551857,0.1
5503,0.071162069,0.08
5504,0.222527274,0.11
5505,0.23348797,0.09
5506,0.602327086,0.31
5507,0.192505754,0.12
5508,0.264134706,0.24
5510,0.131730607,0.09
5511,0.392769096,0.1
5512,0.166270394,0.1
5513,0.183686367,0.08
5515,0.29679093,0.11
5516,0.237563947,0.07
5517,0.21355578,0.12
5518,0.138082847,0.1
5520,0.203163157,0.07
5521,0.612500973,0.08
5522,0.272119027,0.1
5523,0.333214208,0.09
5524,0.302536713,0.1
5525,0.321418257,0.09
5526,0.293205271,0.1
5527,0.506871044,0.09
5528,0.1505164,0.11
5529,0.245811171,0.09
5530,0.479191161,0.02
5531,0.306842447,0.03
5537,0.43812636,0.09
5538,0.22318016,0.11
5540,0.237142421,0.11
5543,0.439874993,0.09
5544,0.096772445,0.09
5545,0.10084179,0.09
5546,0.096763366,0.09
5547,0.141115324,0.1
5548,0.200364414,0.09
5549,0.352902821,0.08
5551,0.404238447,0.09
5552,0.211069991,0.09
5554,0.269944416,0.08
5555,0.17599617,0.07
5556,0.082332202,0.07
5557,0.261478497,0.09
5558,0.171110882,0.09
5559,0.310677375,0.1
5561,0.0938466,0.08
5563,0.181444949,0.09
5565,0.354483126,0.1
5566,0.254941251,0.09
5567,0.075934669,0.11
5568,0.210789246,0.08
5570,0.245403538,0.1
5572,0.231851592,0.08
5573,0.107704545,0.07
5575,0.352784619,0.09
5576,0.355262962,0.07
5577,0.223402092,0.09
5578,0.150688573,0.08
5579,0.143787883,0.1
5580,0.117288581,0.1
5581,0.038376331,0.08
5582,0.20867212,0.09
5583,0.180003954,0.1
5584,0.168522759,0.08
5587,0.159202425,0.08
5588,0.609925958,0.08
5589,0.177907272,0.22
5590,0.2584876,0.09
5591,0.27537565,0.08
5592,0.159297936,0.09
5593,0.169086572,0.09
5594,0.232364173,0.08
5595,0.226669398,0.11
5596,0.134902356,0.09
5597,0.467954594,0.11
5598,0.240401205,0.09
5599,0.025824524,0.09
5601,0.329244732,0.08
5602,0.192336125,0.09
5603,0.18358345,0.09
5605,0.355217004,0.08
5606,0.070717551,0.1
5607,0.355683644,0.36
5608,0.209105305,0.11
5609,0.585204108,0.09
5610,0.225872363,0.08
5611,0.281240323,0.08
5612,0.246004064,0.11
5613,0.684946441,0.11
5614,0.357300298,0.09
5615,0.457741594,0.08
5616,0.1018071,0.1
5617,0.406399891,0.08
5618,0.038016021,0.09
5619,0.220902573,0.12
5620,0.193997643,0.11
5621,0.36516506,0.1
5622,0.223893469,0.11
5626,0.601159111,0.13
5627,0.203112418,0.1
5628,0.311241288,0.09
5630,0.22608463,0.09
5631,0.240677685,0.11
5632,0.1319495,0.1
5633,0.210313249,0.09
5634,0.223282165,0.09
5635,0.191044767,0.09
5636,0.938019655,0.09
5637,0.608953807,0.11
5638,0.454438304,0.09
5639,0.299336716,0.08
5642,0.15208155,0.1
5643,0.159839534,0.08
5644,0.156889115,0.11
5645,0.16955553,0.09
5646,0.179577439,0.21
5647,0.326487833,0.08
5648,0.256358621,0.09
5649,0.332977818,0.09
5650,0.274863053,0.08
5652,0.664089243,0.11
5653,0.266935704,0.09
5654,0.276260615,0.1
5655,0.238232025,0.09
5656,0.177544279,0.09
5657,0.111167518,0.1
5658,0.24156541,0.1
5659,0.129586056,0.07
5660,0.546277485,0.08
5661,0.229046706,0.1
5662,0.191595439,0.09
5663,0.129126544,0.08
5664,0.127173982,0.09
5665,0.406128651,0.08
5666,0.193452866,0.08
5667,0.062374151,0.09
5668,0.230812229,0.1
5669,0.231501876,0.1
5670,0.274009815,0.08
5672,0.219103665,0.09
5674,0.458427814,0.11
5675,0.080878827,0.14
5676,0.146597347,0.09
5678,0.586023606,0.1
5679,0.469448033,0.1
5680,0.13482712,0.17
5681,0.340492245,0.13
5682,0.352513349,0.09
5684,0.281363098,0.08
5685,0.370894825,0.09
5686,0.262947669,0.09
5687,0.225302471,0.16
5688,0.723132409,0.09
5689,0.16494759,0.08
5690,0.385636156,0.08
5691,0.242885057,0.09
5692,0.164232023,0.08
5694,0.278919023,0.08
5696,0.778872755,0.1
5697,0.35991517,0.26
5698,0.275262492,0.14
5701,0.227069728,0.11
5702,0.439056481,0.07
5703,0.265136552,0.09
5704,0.551460854,0.09
5705,0.321466971,0.11
5707,0.151971816,0.1
5709,0.452787965,0.11
5710,0.199465781,0.14
5712,0.292458362,0.2
5713,0.642651743,0.11
5714,0.230267676,0.11
5715,0.186397167,0.09
5716,0.174414,0.09
5717,0.418152017,0.09
5718,0.118653841,0.07
5719,0.386699071,0.08
5720,0.194800362,0.08
5721,0.136531377,0.08
5722,0.530026492,0.08
5725,0.291885917,0.09
5726,0.362191381,0.09
5727,0.14174254,0.1
5729,0.17896142,0.09
5730,0.066493753,0.08
5731,0.748031418,0.07
5732,0.136696311,0.09
5734,0.286781108,0.08
5735,0.261996487,0.08
5736,0.522546542,0.1
5738,0.265870293,0.09
5739,0.35488255,0.1
5740,0.397728424,0.12
5741,0.110377999,0.14
5742,0.16251038,0.09
5743,0.012895764,0.11
5746,0.152428728,0.08
5747,0.265630905,0.1
5748,0.217204238,0.08
5750,0.773784619,0.11
5751,0.26048509,0.08
5752,0.072836345,0.09
5753,0.951917417,0.08
5754,0.180499475,0.09
5755,0.231317394,0.09
5756,0.27314188,0.08
5757,0.246468792,0.08
5760,0.250384203,0.28
5762,0.232689863,0.09
5763,0.134759828,0.08
5764,0.458345986,0.09
5765,0.102546958,0.16
5766,0.240443101,0.09
5767,0.357114858,0.08
5768,0.325283756,0.08
5770,0.260694858,0.08
5771,0.300120169,0.08
5772,0.275819828,0.07
5773,0.062410555,0.08
5774,0.129818695,0.08
5775,0.199817856,0.28
5776,0.173252198,0.1
5779,0.20313181,0.08
5780,0.329184239,0.08
5781,0.104436768,0.07
5782,0.038091498,0.09
5783,0.202514469,0.09
5784,0.353282421,0.09
5785,0.200786349,0.07
5786,0.176197039,0.08
5787,0.111682558,0.1
5788,0.232340522,0.09
5789,0.123907301,0.09
5790,0.209661559,0.1
5791,0.422983842,0.22
5793,0.310284305,0.1
5795,0.155041984,0.09
5796,0.469552677,0.09
5797,0.149885126,0.1
5798,0.25914498,0.08
5799,0.593615592,0.1
5800,0.324931874,0.08
5801,0.221031755,0.08
5802,0.125749261,0.16
5803,0.243620069,0.11
5804,0.188514931,0.14
5805,0.244718158,0.13
5806,0.192909766,0.1
5807,0.186607398,0.09
5808,0.367882352,0.12
5809,0.151229763,0.09
5810,0.944116638,0.1
5811,0.171488575,0.09
5812,0.191926315,0.1
5813,0.2035696,0.08
5815,0.096408096,0.09
5816,0.155556167,0.09
5817,0.281326004,0.1
5818,0.253494868,0.08
5819,0.222599807,0.09
5820,0.338707292,0.09
5822,0.252004494,0.08
5823,0.143745618,0.09
5824,0.379803086,0.09
5825,0.132184195,0.09
5826,0.253654486,0.1
5827,0.273577305,0.09
5828,0.335429758,0.11
5829,0.300508259,0.08
5830,0.18557275,0.09
5831,0.215353001,0.1
5832,0.128440433,0.11
5834,0.252220242,0.09
5835,0.227958766,0.09
5837,0.316392635,0.11
5838,0.232957704,0.08
5839,0.56244282,0.11
5840,0.52377672,0.1
5841,0.164512289,0.09
5842,0.228676926,0.08
5843,0.244294995,0.08
5844,0.214593049,0.1
5846,0.176359703,0.09
5847,0.443949897,0.1
5848,0.14515039,0.1
5850,0.161522318,0.09
5851,0.253915097,0.07
5853,0.187893513,0.11
5854,0.148295984,0.07
5857,0.088103229,0.11
5859,0.199621561,0.09
5860,0.234367321,0.09
5861,0.441477762,0.09
5862,0.082177622,0.08
5863,0.325657893,0.08
5864,0.258661189,0.1
5865,0.204908005,0.03
5866,0.363011723,0.08
5867,0.325025171,0.08
5868,0.150089527,0.08
5869,0.223109789,0.08
5870,0.241370306,0.1
5871,0.207902783,0.1
5872,0.434704792,0.08
5873,0.281442364,0.08
5874,0.308818706,0.08
5875,0.188835623,0.14
5876,0.219991378,0.08
5877,0.110989788,0.1
5878,0.498969223,0.08
5879,0.666829058,0.09
5880,0.295600532,0.12
5881,0.476489611,0.09
5882,0.151934778,0.09
5883,0.213956388,0.09
5884,0.272066051,0.08
5885,0.133284833,0.1
5886,0.409619529,0.08
5887,0.182800142,0.09
5888,0.618575374,0.08
5889,0.265044328,0.08
5890,0.172524886,0.07
5891,0.163246062,0.09
5892,0.209901191,0.1
5893,0.282356006,0.07
5894,0.245167194,0.08
5896,0.215837668,0.1
5897,1.150149895,0.09
5898,0.676528302,0.07
5899,0.220039028,0.08
5900,0.292490065,0.09
5902,0.151191751,0.12
5903,0.186797095,0.23
5905,0.101858578,0.14
5906,0.292654437,0.09
5907,0.074082059,0.1
5908,0.267056064,0.09
5909,0.200747189,0.09
5910,0.198975855,0.11
5911,0.247999202,0.1
SMAPE,0.267777939,0.096142927
