ID,Smape,cpuTime,
2024,0.1829025,0.2,
2025,0.224872215,0.11,
2026,0.229231517,0.14,
2027,0.227308917,0.17,
2028,0.108898794,0.14,
2029,0.259754179,0.09,
2030,0.249166705,0.14,
2031,0.299086754,0.11,
2032,0.202528343,0.13,
2034,0.328735292,0.09,
2035,0.200228028,0.14,
2036,0.185544049,0.11,
2037,NA,0.11,
2038,0.114724794,0.14,
2039,0.243936786,0.13,
2041,0.158929392,0.18,
2042,0.208994358,0.15,
2043,0.268836238,0.15,
2044,0.271739045,0.09,
2045,0.339357959,0.13,
2046,0.317258011,0.09,
2047,0.421825298,0.11,
2048,0.283738976,0.13,
2049,0.25031268,0.11,
2050,0.384281455,0.11,
2051,0.178281648,0.09,
2052,0.657283679,0.13,
2053,0.15316351,0.2,
2054,0.115312689,0.14,
2055,0.434835021,0.09,
2056,0.203321583,0.14,
2057,0.090490024,0.14,
2058,0.280835659,0.14,
2059,0.11379987,0.16,
2060,0.165076557,0.17,
2062,0.158909424,0.14,
2064,0.282308709,0.14,
2065,0.406442139,0.14,
2067,0.255135599,0.12,
2068,0.153441685,0.14,
2069,0.119588391,0.12,
2070,0.211033023,0.14,
2071,0.218772849,0.1,
2072,0.304890458,0.11,
2073,0.1459957,0.17,
2074,0.466767311,0.11,
2075,0.137558823,0.11,
2076,0.226856963,0.14,
2078,0.289600664,0.11,
2079,0.140061188,0.18,
2080,0.216364926,0.15,
2081,0.184474685,0.16,
2082,0.597208834,0.12,
2084,0.157890627,0.12,
2085,0.083568331,0.14,
2086,0.296260242,0.19,
2087,0.363767371,0.15,
2088,0.028453905,0.14,
2090,0.275130072,0.17,
2092,0.353821196,0.09,
2093,0.437485783,0.14,
2094,NA,0.1,
2096,0.289883488,0.13,
2097,0.890452411,0.13,
2098,0.271777678,0.12,
2099,0.170560069,0.13,
2100,NA,0.21,
2102,0.117063747,0.09,
2103,0.367730902,0.11,
2104,0.15656247,0.16,
2105,0.288846113,0.14,
2106,0.561949519,0.08,
2107,0.201000752,0.22,
2108,0.215451668,0.14,
2109,0.120662103,0.14,
2110,0.246681711,0.17,
2111,0.281954778,0.14,
2112,0.061748597,0.14,
2113,0.285344563,0.13,
2114,0.323141651,0.09,
2115,0.186161747,0.12,
2116,0.147391892,0.19,
2117,0.294750882,0.16,
2118,0.361762275,0.14,
2119,0.108197935,0.2,
2121,0.217319739,0.12,
2123,0.199243512,0.25,
2124,0.264470977,0.09,
2125,0.065281829,0.7,
2126,0.206020794,0.17,
2127,0.274741512,0.08,
2129,0.167686037,0.12,
2130,0.248039961,0.14,
2131,0.139588637,0.16,
2133,0.212781622,0.14,
2135,0.243157331,0.19,
2138,0.163904441,0.16,
2140,0.342519761,0.11,
2141,0.132914534,0.14,
2142,0.215526878,0.12,
2143,0.331952259,0.12,
2144,0.093421546,0.14,
2146,0.28338126,0.13,
2147,0.060129828,0.19,
2148,0.23036049,0.14,
2149,0.30046307,0.09,
2150,0.082342201,0.3,
2152,0.173341452,0.15,
2153,0.269486947,0.1,
2154,0.102802237,0.16,
2156,0.095653937,0.32,
2158,0.208074717,0.16,
2159,0.201598754,0.14,
2160,0.495352784,0.11,
2161,0.213116685,0.13,
2162,0.231879568,0.2,
2163,0.112267123,0.17,
2164,0.324907289,0.15,
2165,0.270691775,0.13,
2166,0.12748805,0.11,
2167,0.244353877,0.14,
2168,0.14335841,0.11,
2169,0.244330215,0.11,
2170,0.387055605,0.18,
2171,0.119772718,0.25,
2172,0.782131007,0.09,
2173,0.367440008,0.21,
2174,0.254488101,0.08,
2175,0.173070978,0.22,
2176,0.282293426,0.12,
2178,0.176105941,0.25,
2181,0.179286817,0.14,
2182,0.148290134,0.11,
2183,0.381363416,0.11,
2184,0.140297409,0.14,
2185,0.277228871,0.14,
2186,0.22124445,0.11,
2187,0.156372285,0.17,
2188,0.024397186,0.12,
2189,0.172773638,0.12,
2191,0.335279907,0.1,
2192,0.127186813,0.16,
2193,0.143868004,0.19,
2194,0.344352163,0.11,
2196,0.138679488,0.14,
2197,0.353492332,0.13,
2198,0.191151264,0.11,
2200,0.439474408,0.11,
